name,conditional_probability,percentile,p_value,source,rank,bh_threshold
nicotine|uninterpretable,266,0.9946362722091854,0.0055313442842775725,effect-drug,161.5,0.000273006964635878
LSD|antidepressant,78,0.9944848557119008,0.0056045790603386604,drug-drug,163.5,0.00027638785583879914
antidepressant|LSD,78,0.9944848557119008,0.0056045790603386604,drug-drug,163.5,0.00027638785583879914
MDMA|global nervous system,265,0.9944686557157224,0.0056989607777405285,effect-drug,165.5,0.0002797687470417202
global nervous system|MDMA,265,0.9944686557157224,0.0056989607777405285,drug-effect,165.5,0.0002797687470417202
phenethylamine|amphetamine,77,0.994305986167422,0.005843071786310518,drug-drug,168.5,0.00028484008384610185
dpt|LSD,77,0.994305986167422,0.005843071786310518,drug-drug,168.5,0.00028484008384610185
LSD|dpt,77,0.994305986167422,0.005843071786310518,drug-drug,168.5,0.00028484008384610185
amphetamine|phenethylamine,77,0.994305986167422,0.005843071786310518,drug-drug,168.5,0.00028484008384610185
MDMA|use of substance,264,0.9943010392222594,0.005866577271203486,effect-drug,171.5,0.0002899114206504835
use of substance|MDMA,264,0.9943010392222594,0.005866577271203486,drug-effect,171.5,0.0002899114206504835
emotion|cocaine,263,0.9941334227287966,0.006034193764666443,drug-effect,173.5,0.00029329231185340455
cocaine|emotion,263,0.9941334227287966,0.006034193764666443,effect-drug,173.5,0.00029329231185340455
amphetamine|marijuana,76,0.99406749344145,0.006081564512282376,drug-drug,176.5,0.0002983636486577862
amphetamine|caffeine,76,0.99406749344145,0.006081564512282376,drug-drug,176.5,0.0002983636486577862
caffeine|amphetamine,76,0.99406749344145,0.006081564512282376,drug-drug,176.5,0.0002983636486577862
marijuana|amphetamine,76,0.99406749344145,0.006081564512282376,drug-drug,176.5,0.0002983636486577862
salvia|cocaine,75,0.9938886238969712,0.006200810875268304,drug-drug,179.5,0.0003034349854621678
cocaine|salvia,75,0.9938886238969712,0.006200810875268304,drug-drug,179.5,0.0003034349854621678
MDMA|behavior,256,0.9939658062353336,0.0062018102581294,effect-drug,181.5,0.00030681587666508893
behavior|MDMA,256,0.9939658062353336,0.0062018102581294,drug-effect,181.5,0.00030681587666508893
esp|LSD,249,0.9937981897418706,0.006369426751592357,drug-effect,183.5,0.00031019676786801006
LSD|esp,249,0.9937981897418706,0.006369426751592357,effect-drug,183.5,0.00031019676786801006
LSD|caffeine,74,0.9937097543524922,0.006439303601240161,drug-drug,186.5,0.0003152681046723917
cocaine|caffeine,74,0.9937097543524922,0.006439303601240161,drug-drug,186.5,0.0003152681046723917
caffeine|cocaine,74,0.9937097543524922,0.006439303601240161,drug-drug,186.5,0.0003152681046723917
caffeine|LSD,74,0.9937097543524922,0.006439303601240161,drug-drug,186.5,0.0003152681046723917
MDMA|property of toxin,246,0.9936305732484076,0.006537043245055313,effect-drug,189.5,0.0003203394414767733
property of toxin|MDMA,246,0.9936305732484076,0.006537043245055313,drug-effect,189.5,0.0003203394414767733
nicotine|opioids,73,0.9935308848080132,0.006558549964226091,drug-drug,191.5,0.0003237203326796944
opioids|nicotine,73,0.9935308848080132,0.006558549964226091,drug-drug,191.5,0.0003237203326796944
nicotine|emotion,237,0.9934629567549448,0.00670465973851827,effect-drug,193.5,0.00032710122388261546
emotion|nicotine,237,0.9934629567549448,0.00670465973851827,drug-effect,193.5,0.00032710122388261546
hydrocodone|morphine,68,0.9933520152635344,0.006797042690197949,drug-drug,196.5,0.00033217256068699715
opioids|caffeine,68,0.9933520152635344,0.006797042690197949,drug-drug,196.5,0.00033217256068699715
morphine|hydrocodone,68,0.9933520152635344,0.006797042690197949,drug-drug,196.5,0.00033217256068699715
caffeine|opioids,68,0.9933520152635344,0.006797042690197949,drug-drug,196.5,0.00033217256068699715
perception|emotion,1049,0.9948512585812356,0.006864988558352402,symptom-symptom,199.5,0.0003372438974913788
emotion|perception,1049,0.9948512585812356,0.006864988558352402,symptom-symptom,199.5,0.0003372438974913788
neurologic disorder|MDMA,229,0.9932953402614816,0.006872276231981228,drug-effect,201.5,0.00034062478869429985
MDMA|neurologic disorder,229,0.9932953402614816,0.006872276231981228,effect-drug,201.5,0.00034062478869429985
MDMA|nicotine,67,0.9931731457190556,0.006916289053183878,drug-drug,203.5,0.0003440056798972209
nicotine|MDMA,67,0.9931731457190556,0.006916289053183878,drug-drug,203.5,0.0003440056798972209
global nervous system|salvia,228,0.9931277237680188,0.007039892725444185,drug-effect,205.5,0.00034738657110014204
salvia|global nervous system,228,0.9931277237680188,0.007039892725444185,effect-drug,205.5,0.00034738657110014204
cognitive ability|salvia,212,0.992960107274556,0.007207509218907141,drug-effect,207.5,0.0003507674623030631
salvia|cognitive ability,212,0.992960107274556,0.007207509218907141,effect-drug,207.5,0.0003507674623030631
marijuana|serotonin,66,0.9929346529930836,0.007274028142141666,drug-drug,211.5,0.0003575292447089053
mescaline|tryptamine,66,0.9929346529930836,0.007274028142141666,drug-drug,211.5,0.0003575292447089053
nicotine|cocaine,66,0.9929346529930836,0.007274028142141666,drug-drug,211.5,0.0003575292447089053
serotonin|marijuana,66,0.9929346529930836,0.007274028142141666,drug-drug,211.5,0.0003575292447089053
tryptamine|mescaline,66,0.9929346529930836,0.007274028142141666,drug-drug,211.5,0.0003575292447089053
cocaine|nicotine,66,0.9929346529930836,0.007274028142141666,drug-drug,211.5,0.0003575292447089053
perception|tryptamine,211,0.9927924907810928,0.007375125712370098,drug-effect,215.5,0.00036429102711474744
tryptamine|perception,211,0.9927924907810928,0.007375125712370098,effect-drug,215.5,0.00036429102711474744
phenethylamine|tryptamine,64,0.9926961602671118,0.007393274505127593,drug-drug,217.5,0.00036767191831766857
tryptamine|phenethylamine,64,0.9926961602671118,0.007393274505127593,drug-drug,217.5,0.00036767191831766857
antidepressant|MDMA,63,0.9924576675411401,0.00775101359408538,drug-drug,221.5,0.0003744337007235107
MDMA|antidepressant,63,0.9924576675411401,0.00775101359408538,drug-drug,221.5,0.0003744337007235107
antidepressant|serotonin,63,0.9924576675411401,0.00775101359408538,drug-drug,221.5,0.0003744337007235107
serotonin|antidepressant,63,0.9924576675411401,0.00775101359408538,drug-drug,221.5,0.0003744337007235107
serotonin|mescaline,63,0.9924576675411401,0.00775101359408538,drug-drug,221.5,0.0003744337007235107
mescaline|serotonin,63,0.9924576675411401,0.00775101359408538,drug-drug,221.5,0.0003744337007235107
cocaine|morphine,61,0.9922191748151682,0.007870259957071309,drug-drug,225.5,0.0003811954831293529
morphine|cocaine,61,0.9922191748151682,0.007870259957071309,drug-drug,225.5,0.0003811954831293529
nicotine|caffeine,59,0.9920999284521822,0.007989506320057238,drug-drug,227.5,0.000384576374332274
caffeine|nicotine,59,0.9920999284521822,0.007989506320057238,drug-drug,227.5,0.000384576374332274
tryptamine|emotion,208,0.9923734495474354,0.008045591686221924,effect-drug,232.5,0.0003930286023395767
emotion|tryptamine,208,0.9923734495474354,0.008045591686221924,drug-effect,232.5,0.0003930286023395767
opioids|misclassified,208,0.9923734495474354,0.008045591686221924,effect-drug,232.5,0.0003930286023395767
marijuana|property of toxin,208,0.9923734495474354,0.008045591686221924,effect-drug,232.5,0.0003930286023395767
misclassified|opioids,208,0.9923734495474354,0.008045591686221924,drug-effect,232.5,0.0003930286023395767
property of toxin|marijuana,208,0.9923734495474354,0.008045591686221924,drug-effect,232.5,0.0003930286023395767
tryptamine|uninterpretable,208,0.9923734495474354,0.008045591686221924,effect-drug,232.5,0.0003930286023395767
uninterpretable|tryptamine,208,0.9923734495474354,0.008045591686221924,drug-effect,232.5,0.0003930286023395767
cocaine|mescaline,57,0.9919806820891964,0.008108752683043167,drug-drug,237.5,0.00040148083034687943
mescaline|cocaine,57,0.9919806820891964,0.008108752683043167,drug-drug,237.5,0.00040148083034687943
opioids|perception,200,0.991954408313778,0.008213208179684881,effect-drug,239.5,0.0004048617215498005
perception|opioids,200,0.991954408313778,0.008213208179684881,drug-effect,239.5,0.0004048617215498005
serotonin|emotion,199,0.9917867918203152,0.008380824673147838,effect-drug,241.5,0.0004082426127527217
emotion|serotonin,199,0.9917867918203152,0.008380824673147838,drug-effect,241.5,0.0004082426127527217
tryptamine|serotonin,55,0.9917421893632244,0.008466491772000954,drug-drug,245.5,0.00041500439515856387
mescaline|opioids,55,0.9917421893632244,0.008466491772000954,drug-drug,245.5,0.00041500439515856387
opioids|mescaline,55,0.9917421893632244,0.008466491772000954,drug-drug,245.5,0.00041500439515856387
serotonin|tryptamine,55,0.9917421893632244,0.008466491772000954,drug-drug,245.5,0.00041500439515856387
methadone|morphine,55,0.9917421893632244,0.008466491772000954,drug-drug,245.5,0.00041500439515856387
morphine|methadone,55,0.9917421893632244,0.008466491772000954,drug-drug,245.5,0.00041500439515856387
uninterpretable|caffeine,197,0.9916191753268522,0.008548441166610795,drug-effect,249.5,0.00042176617756440596
caffeine|uninterpretable,197,0.9916191753268522,0.008548441166610795,effect-drug,249.5,0.00042176617756440596
caffeine|marijuana,54,0.9914440734557596,0.008704984497972811,drug-drug,252.5,0.00042683751436878764
marijuana|caffeine,54,0.9914440734557596,0.008704984497972811,drug-drug,252.5,0.00042683751436878764
opioids|serotonin,54,0.9914440734557596,0.008704984497972811,drug-drug,252.5,0.00042683751436878764
serotonin|opioids,54,0.9914440734557596,0.008704984497972811,drug-drug,252.5,0.00042683751436878764
salvia|neurologic disorder,191,0.9914515588333892,0.008716057660073752,effect-drug,255.5,0.0004319088511731692
neurologic disorder|salvia,191,0.9914515588333892,0.008716057660073752,drug-effect,255.5,0.0004319088511731692
opioids|acetaminophen,53,0.9912652039112808,0.00882423086095874,drug-drug,257.5,0.0004352897423760904
acetaminophen|opioids,53,0.9912652039112808,0.00882423086095874,drug-drug,257.5,0.0004352897423760904
LSD|gastrointestinal,190,0.9912839423399262,0.008883674153536709,effect-drug,259.5,0.00043867063357901147
gastrointestinal|LSD,190,0.9912839423399262,0.008883674153536709,drug-effect,259.5,0.00043867063357901147
neurologic disorder|marijuana,188,0.9911163258464633,0.009051290646999664,drug-effect,261.5,0.0004420515247819325
marijuana|neurologic disorder,188,0.9911163258464633,0.009051290646999664,effect-drug,261.5,0.0004420515247819325
misclassified|uninterpretable,931,0.9925629290617848,0.009153318077803205,symptom-symptom,263.5,0.00044543241598485366
uninterpretable|misclassified,931,0.9925629290617848,0.009153318077803205,symptom-symptom,263.5,0.00044543241598485366
opioids|benzodiazepine,52,0.9910267111853088,0.009181969949916527,drug-drug,267.5,0.00045219419839069575
salvia|amphetamine,52,0.9910267111853088,0.009181969949916527,drug-drug,267.5,0.00045219419839069575
amphetamine|salvia,52,0.9910267111853088,0.009181969949916527,drug-drug,267.5,0.00045219419839069575
amphetamine|tryptamine,52,0.9910267111853088,0.009181969949916527,drug-drug,267.5,0.00045219419839069575
benzodiazepine|opioids,52,0.9910267111853088,0.009181969949916527,drug-drug,267.5,0.00045219419839069575
tryptamine|amphetamine,52,0.9910267111853088,0.009181969949916527,drug-drug,267.5,0.00045219419839069575
marijuana|global nervous system,187,0.9909487093530004,0.00921890714046262,effect-drug,271.5,0.000458955980796538
global nervous system|marijuana,187,0.9909487093530004,0.00921890714046262,drug-effect,271.5,0.000458955980796538
serotonin|uninterpretable,186,0.9907810928595374,0.009386523633925578,effect-drug,273.5,0.0004623368719994591
uninterpretable|serotonin,186,0.9907810928595374,0.009386523633925578,drug-effect,273.5,0.0004623368719994591
morphine|LSD,51,0.990728595277844,0.009420462675888386,drug-drug,276.5,0.0004674082088038407
