,name,conditional_probability,percentile,p_value
19,perception|phaeacantha,591.4183673469388,0.9956419711699631,0.008883674153536709
352,use of substance|phalloidin,98.56972789115646,0.858447871270533,0.16091183372443849
354,uninterpretable|phalloidin,98.56972789115646,0.858447871270533,0.16091183372443849
362,integumentary|phalloidin,98.56972789115646,0.858447871270533,0.16091183372443849
363,emotion|hypericum,59.14183673469388,0.7012236004022796,0.2996982903117667
364,global nervous system|hypericum,11.828367346938775,0.16895742541066042,0.8330539725108951
365,immunologic|hypericum,11.828367346938775,0.16895742541066042,0.8330539725108951
367,misclassified|hypericum,35.48510204081632,0.42197452229299365,0.5787797519275897
368,gastrointestinal|hypericum,47.3134693877551,0.5702313107609789,0.4312772376801877
370,cardiovascular|hypericum,11.828367346938775,0.16895742541066042,0.8330539725108951
371,genitourinary|hypericum,23.65673469387755,0.2814280925243044,0.7217566208514918
372,oncologic|hypericum,11.828367346938775,0.16895742541066042,0.8330539725108951
374,chemical process|hypericum,11.828367346938775,0.16895742541066042,0.8330539725108951
379,property of toxin|hypericum,35.48510204081632,0.42197452229299365,0.5787797519275897
381,neurologic disorder|hypericum,11.828367346938775,0.16895742541066042,0.8330539725108951
382,perception|hypericum,23.65673469387755,0.2814280925243044,0.7217566208514918
384,sense of self|hypericum,11.828367346938775,0.16895742541066042,0.8330539725108951
385,use of substance|hypericum,35.48510204081632,0.42197452229299365,0.5787797519275897
386,sexual activity|hypericum,11.828367346938775,0.16895742541066042,0.8330539725108951
387,uninterpretable|hypericum,82.79857142857142,0.8012068387529333,0.19912839423399262
388,respiratory|hypericum,11.828367346938775,0.16895742541066042,0.8330539725108951
391,esp|hypericum,23.65673469387755,0.2814280925243044,0.7217566208514918
392,infectious|hypericum,23.65673469387755,0.2814280925243044,0.7217566208514918
393,cognitive ability|hypericum,59.14183673469388,0.7012236004022796,0.2996982903117667
394,behavior|hypericum,35.48510204081632,0.42197452229299365,0.5787797519275897
396,emotion|commiphora,126.73250728862973,0.9205497820985585,0.07978545088836742
397,global nervous system|commiphora,42.24416909620991,0.5055313442842776,0.5055313442842776
400,misclassified|commiphora,84.48833819241982,0.8146161582299698,0.19694937981897417
401,gastrointestinal|commiphora,42.24416909620991,0.5055313442842776,0.5055313442842776
414,neurologic disorder|commiphora,42.24416909620991,0.5055313442842776,0.5055313442842776
415,perception|commiphora,42.24416909620991,0.5055313442842776,0.5055313442842776
418,use of substance|commiphora,84.48833819241982,0.8146161582299698,0.19694937981897417
420,uninterpretable|commiphora,126.73250728862973,0.9205497820985585,0.07978545088836742
429,emotion|aromadendrene,197.13945578231292,0.9655548105933623,0.04609453570231311
453,uninterpretable|aromadendrene,197.13945578231292,0.9655548105933623,0.04609453570231311
458,infectious|aromadendrene,197.13945578231292,0.9655548105933623,0.04609453570231311
462,emotion|norethrindrone,118.28367346938775,0.9028662420382165,0.1139792155548106
463,global nervous system|norethrindrone,118.28367346938775,0.9028662420382165,0.1139792155548106
470,genitourinary|norethrindrone,118.28367346938775,0.9028662420382165,0.1139792155548106
480,neurologic disorder|norethrindrone,118.28367346938775,0.9028662420382165,0.1139792155548106
482,endocrine|norethrindrone,118.28367346938775,0.9028662420382165,0.1139792155548106
495,emotion|hydroxyethylamide,49.28486394557823,0.5862386858866913,0.4247401944351324
496,global nervous system|hydroxyethylamide,49.28486394557823,0.5862386858866913,0.4247401944351324
499,misclassified|hydroxyethylamide,24.642431972789115,0.2918203151190077,0.7125377137110291
500,gastrointestinal|hydroxyethylamide,49.28486394557823,0.5862386858866913,0.4247401944351324
502,cardiovascular|hydroxyethylamide,73.92729591836735,0.7758129399932954,0.2344954743546765
510,place references|hydroxyethylamide,24.642431972789115,0.2918203151190077,0.7125377137110291
511,property of toxin|hydroxyethylamide,24.642431972789115,0.2918203151190077,0.7125377137110291
513,neurologic disorder|hydroxyethylamide,24.642431972789115,0.2918203151190077,0.7125377137110291
514,perception|hydroxyethylamide,73.92729591836735,0.7758129399932954,0.2344954743546765
516,sense of self|hydroxyethylamide,24.642431972789115,0.2918203151190077,0.7125377137110291
517,use of substance|hydroxyethylamide,24.642431972789115,0.2918203151190077,0.7125377137110291
519,uninterpretable|hydroxyethylamide,49.28486394557823,0.5862386858866913,0.4247401944351324
523,esp|hydroxyethylamide,49.28486394557823,0.5862386858866913,0.4247401944351324
525,cognitive ability|hydroxyethylamide,24.642431972789115,0.2918203151190077,0.7125377137110291
526,behavior|hydroxyethylamide,24.642431972789115,0.2918203151190077,0.7125377137110291
528,emotion|guanfacine,107.53061224489795,0.8823332215890044,0.1190077103586993
529,global nervous system|guanfacine,107.53061224489795,0.8823332215890044,0.1190077103586993
533,gastrointestinal|guanfacine,107.53061224489795,0.8823332215890044,0.1190077103586993
544,property of toxin|guanfacine,53.765306122448976,0.6392054978209856,0.39205497820985585
547,perception|guanfacine,53.765306122448976,0.6392054978209856,0.39205497820985585
552,uninterpretable|guanfacine,107.53061224489795,0.8823332215890044,0.1190077103586993
559,behavior|guanfacine,53.765306122448976,0.6392054978209856,0.39205497820985585
561,emotion|mercaptoethyl,84.48833819241982,0.8146161582299698,0.19694937981897417
563,immunologic|mercaptoethyl,84.48833819241982,0.8146161582299698,0.19694937981897417
565,misclassified|mercaptoethyl,84.48833819241982,0.8146161582299698,0.19694937981897417
574,hematologic|mercaptoethyl,84.48833819241982,0.8146161582299698,0.19694937981897417
584,sexual activity|mercaptoethyl,84.48833819241982,0.8146161582299698,0.19694937981897417
590,infectious|mercaptoethyl,84.48833819241982,0.8146161582299698,0.19694937981897417
591,cognitive ability|mercaptoethyl,84.48833819241982,0.8146161582299698,0.19694937981897417
594,emotion|hormone,64.99102937878448,0.7187395239691585,0.2814280925243044
595,global nervous system|hormone,32.49551468939224,0.3887026483405967,0.6114649681528662
597,motor|hormone,1.2998205875756894,0.015085484411666107,0.9852497485752598
598,misclassified|hormone,37.694797039695,0.46061012403620516,0.5395574924572578
599,gastrointestinal|hormone,25.99641175151379,0.3030506201810258,0.6971169963124372
601,cardiovascular|hormone,12.998205875756895,0.18270197787462286,0.8174656386188401
602,genitourinary|hormone,27.296232339089478,0.3184713375796178,0.682031511900771
603,oncologic|hormone,11.698385288181207,0.16577271203486424,0.8343949044585988
605,chemical process|hormone,6.4991029378784475,0.09746899094870935,0.902782433791485
606,metabolic|hormone,6.4991029378784475,0.09746899094870935,0.902782433791485
607,hematologic|hormone,1.2998205875756894,0.015085484411666107,0.9852497485752598
609,place references|hormone,5.199282350302758,0.07819309420046933,0.9220583305397251
610,property of toxin|hormone,29.89587351424086,0.3477204156889038,0.6525310090512907
612,neurologic disorder|hormone,27.296232339089478,0.3184713375796178,0.682031511900771
613,perception|hormone,35.095155864543614,0.4197116996312437,0.5804559168622192
614,endocrine|hormone,3.8994617627270687,0.05883338920549782,0.9413342272879651
615,sense of self|hormone,7.798923525454137,0.11833724438484747,0.8818303721086155
616,use of substance|hormone,36.3949764521193,0.4248240026818639,0.5754274220583305
617,sexual activity|hormone,18.19748822605965,0.22334897753938987,0.7772376801877304
618,uninterpretable|hormone,94.88690289302534,0.837412001340932,0.162755615152531
619,respiratory|hormone,1.2998205875756894,0.015085484411666107,0.9852497485752598
622,esp|hormone,10.398564700605515,0.15035199463627222,0.8498156218571907
623,infectious|hormone,9.098744113029825,0.13400938652363392,0.8665772712034864
624,cognitive ability|hormone,48.09336174030051,0.573583640630238,0.42658397586322494
625,behavior|hormone,29.89587351424086,0.3477204156889038,0.6525310090512907
626,integumentary|hormone,5.199282350302758,0.07819309420046933,0.9220583305397251
627,emotion|methylecgonidine,45.49372056514913,0.5454240697284612,0.4710023466309085
628,global nervous system|methylecgonidine,45.49372056514913,0.5454240697284612,0.4710023466309085
629,immunologic|methylecgonidine,45.49372056514913,0.5454240697284612,0.4710023466309085
631,misclassified|methylecgonidine,45.49372056514913,0.5454240697284612,0.4710023466309085
632,gastrointestinal|methylecgonidine,45.49372056514913,0.5454240697284612,0.4710023466309085
634,cardiovascular|methylecgonidine,45.49372056514913,0.5454240697284612,0.4710023466309085
638,chemical process|methylecgonidine,45.49372056514913,0.5454240697284612,0.4710023466309085
643,property of toxin|methylecgonidine,45.49372056514913,0.5454240697284612,0.4710023466309085
646,perception|methylecgonidine,45.49372056514913,0.5454240697284612,0.4710023466309085
649,use of substance|methylecgonidine,45.49372056514913,0.5454240697284612,0.4710023466309085
650,sexual activity|methylecgonidine,45.49372056514913,0.5454240697284612,0.4710023466309085
651,uninterpretable|methylecgonidine,45.49372056514913,0.5454240697284612,0.4710023466309085
656,infectious|methylecgonidine,45.49372056514913,0.5454240697284612,0.4710023466309085
660,emotion|fluoxetine,71.85456799542247,0.7621521957760644,0.2380154207173986
661,global nervous system|fluoxetine,38.690921228304404,0.46949379818974185,0.5306738183037211
663,motor|fluoxetine,11.054548922372685,0.15864901106268856,0.8417700301709689
664,misclassified|fluoxetine,49.74547015067709,0.5979718404290982,0.4022795843110962
665,gastrointestinal|fluoxetine,33.16364676711806,0.39825678846798523,0.6020784445189407
667,cardiovascular|fluoxetine,44.21819568949074,0.5242205833053972,0.4760308414347972
668,genitourinary|fluoxetine,11.054548922372685,0.15864901106268856,0.8417700301709689
671,chemical process|fluoxetine,16.58182338355903,0.21538719409989943,0.7849480388870265
676,property of toxin|fluoxetine,44.21819568949074,0.5242205833053972,0.4760308414347972
678,neurologic disorder|fluoxetine,33.16364676711806,0.39825678846798523,0.6020784445189407
679,perception|fluoxetine,22.10909784474537,0.26206838752933287,0.7381830372108615
681,sense of self|fluoxetine,11.054548922372685,0.15864901106268856,0.8417700301709689
682,use of substance|fluoxetine,33.16364676711806,0.39825678846798523,0.6020784445189407
683,sexual activity|fluoxetine,16.58182338355903,0.21538719409989943,0.7849480388870265
684,uninterpretable|fluoxetine,77.38184245660881,0.7898089171974523,0.21035869929601073
685,respiratory|fluoxetine,5.527274461186343,0.08581964465303386,0.914515588333892
688,esp|fluoxetine,11.054548922372685,0.15864901106268856,0.8417700301709689
689,infectious|fluoxetine,5.527274461186343,0.08581964465303386,0.914515588333892
690,cognitive ability|fluoxetine,27.63637230593172,0.3229131746563862,0.6773382500838082
691,behavior|fluoxetine,27.63637230593172,0.3229131746563862,0.6773382500838082
693,emotion|pseudoephedrine,75.32215055833653,0.7876299027824338,0.21253771371102917
694,global nervous system|pseudoephedrine,53.00447631882942,0.6074421723097553,0.3927254441837077
695,immunologic|pseudoephedrine,5.579418559876781,0.08665772712034864,0.9138451223600402
697,misclassified|pseudoephedrine,39.05592991913746,0.470918538384177,0.5293328863560174
698,gastrointestinal|pseudoephedrine,50.21476703889103,0.5990613476366075,0.4011062688568555
700,cardiovascular|pseudoephedrine,13.948546399691953,0.1949379818974187,0.8052296345960442
701,genitourinary|pseudoephedrine,11.158837119753562,0.15982232651692926,0.841099564197117
702,oncologic|pseudoephedrine,5.579418559876781,0.08665772712034864,0.9138451223600402
703,written media references|pseudoephedrine,2.7897092799383905,0.04274220583305397,0.9579282601407979
704,chemical process|pseudoephedrine,5.579418559876781,0.08665772712034864,0.9138451223600402
705,metabolic|pseudoephedrine,5.579418559876781,0.08665772712034864,0.9138451223600402
706,hematologic|pseudoephedrine,2.7897092799383905,0.04274220583305397,0.9579282601407979
708,place references|pseudoephedrine,2.7897092799383905,0.04274220583305397,0.9579282601407979
709,property of toxin|pseudoephedrine,33.476511359260684,0.40018437814280927,0.600569896077774
711,neurologic disorder|pseudoephedrine,27.897092799383906,0.3247569560844787,0.6754944686557157
712,perception|pseudoephedrine,39.05592991913746,0.470918538384177,0.5293328863560174
714,sense of self|pseudoephedrine,11.158837119753562,0.15982232651692926,0.841099564197117
715,use of substance|pseudoephedrine,41.84563919907586,0.49346295675494467,0.5067046597385183
716,sexual activity|pseudoephedrine,2.7897092799383905,0.04274220583305397,0.9579282601407979
717,uninterpretable|pseudoephedrine,89.2706969580285,0.8307911498491451,0.16946027489104928
718,respiratory|pseudoephedrine,2.7897092799383905,0.04274220583305397,0.9579282601407979
721,esp|pseudoephedrine,5.579418559876781,0.08665772712034864,0.9138451223600402
722,infectious|pseudoephedrine,2.7897092799383905,0.04274220583305397,0.9579282601407979
723,cognitive ability|pseudoephedrine,30.686802079322295,0.35601743211532016,0.6441501843781428
724,behavior|pseudoephedrine,27.897092799383906,0.3247569560844787,0.6754944686557157
725,integumentary|pseudoephedrine,2.7897092799383905,0.04274220583305397,0.9579282601407979
726,emotion|gerwurtzraminer,98.56972789115646,0.858447871270533,0.16091183372443849
727,global nervous system|gerwurtzraminer,98.56972789115646,0.858447871270533,0.16091183372443849
730,misclassified|gerwurtzraminer,98.56972789115646,0.858447871270533,0.16091183372443849
745,perception|gerwurtzraminer,98.56972789115646,0.858447871270533,0.16091183372443849
750,uninterpretable|gerwurtzraminer,98.56972789115646,0.858447871270533,0.16091183372443849
757,behavior|gerwurtzraminer,98.56972789115646,0.858447871270533,0.16091183372443849
759,emotion|tizanidine,73.92729591836735,0.7758129399932954,0.2344954743546765
760,global nervous system|tizanidine,73.92729591836735,0.7758129399932954,0.2344954743546765
763,misclassified|tizanidine,36.963647959183675,0.44217230975527994,0.5725779416694603
766,cardiovascular|tizanidine,36.963647959183675,0.44217230975527994,0.5725779416694603
767,genitourinary|tizanidine,36.963647959183675,0.44217230975527994,0.5725779416694603
775,property of toxin|tizanidine,110.89094387755102,0.8847636607442172,0.11582299698290312
777,neurologic disorder|tizanidine,36.963647959183675,0.44217230975527994,0.5725779416694603
778,perception|tizanidine,110.89094387755102,0.8847636607442172,0.11582299698290312
783,uninterpretable|tizanidine,36.963647959183675,0.44217230975527994,0.5725779416694603
790,behavior|tizanidine,36.963647959183675,0.44217230975527994,0.5725779416694603
793,global nervous system|dieticyclidine,197.13945578231292,0.9655548105933623,0.04609453570231311
811,perception|dieticyclidine,197.13945578231292,0.9655548105933623,0.04609453570231311
816,uninterpretable|dieticyclidine,197.13945578231292,0.9655548105933623,0.04609453570231311
825,emotion|amfebutamone,73.92729591836735,0.7758129399932954,0.2344954743546765
829,misclassified|amfebutamone,73.92729591836735,0.7758129399932954,0.2344954743546765
830,gastrointestinal|amfebutamone,73.92729591836735,0.7758129399932954,0.2344954743546765
841,property of toxin|amfebutamone,73.92729591836735,0.7758129399932954,0.2344954743546765
847,use of substance|amfebutamone,73.92729591836735,0.7758129399932954,0.2344954743546765
849,uninterpretable|amfebutamone,73.92729591836735,0.7758129399932954,0.2344954743546765
855,cognitive ability|amfebutamone,73.92729591836735,0.7758129399932954,0.2344954743546765
856,behavior|amfebutamone,73.92729591836735,0.7758129399932954,0.2344954743546765
858,emotion|benzoylecgonine,47.3134693877551,0.5702313107609789,0.4312772376801877
859,global nervous system|benzoylecgonine,23.65673469387755,0.2814280925243044,0.7217566208514918
862,misclassified|benzoylecgonine,47.3134693877551,0.5702313107609789,0.4312772376801877
863,gastrointestinal|benzoylecgonine,47.3134693877551,0.5702313107609789,0.4312772376801877
866,genitourinary|benzoylecgonine,23.65673469387755,0.2814280925243044,0.7217566208514918
870,metabolic|benzoylecgonine,47.3134693877551,0.5702313107609789,0.4312772376801877
874,property of toxin|benzoylecgonine,23.65673469387755,0.2814280925243044,0.7217566208514918
876,neurologic disorder|benzoylecgonine,70.97020408163264,0.7605598390881663,0.24019443513241703
879,sense of self|benzoylecgonine,23.65673469387755,0.2814280925243044,0.7217566208514918
880,use of substance|benzoylecgonine,23.65673469387755,0.2814280925243044,0.7217566208514918
882,uninterpretable|benzoylecgonine,141.9404081632653,0.9237344954743547,0.07643312101910828
888,cognitive ability|benzoylecgonine,70.97020408163264,0.7605598390881663,0.24019443513241703
891,emotion|elymoclavine,47.3134693877551,0.5702313107609789,0.4312772376801877
892,global nervous system|elymoclavine,23.65673469387755,0.2814280925243044,0.7217566208514918
895,misclassified|elymoclavine,23.65673469387755,0.2814280925243044,0.7217566208514918
896,gastrointestinal|elymoclavine,47.3134693877551,0.5702313107609789,0.4312772376801877
898,cardiovascular|elymoclavine,23.65673469387755,0.2814280925243044,0.7217566208514918
902,chemical process|elymoclavine,23.65673469387755,0.2814280925243044,0.7217566208514918
906,place references|elymoclavine,23.65673469387755,0.2814280925243044,0.7217566208514918
907,property of toxin|elymoclavine,47.3134693877551,0.5702313107609789,0.4312772376801877
909,neurologic disorder|elymoclavine,47.3134693877551,0.5702313107609789,0.4312772376801877
910,perception|elymoclavine,94.6269387755102,0.8371605766007375,0.16309084813945693
912,sense of self|elymoclavine,23.65673469387755,0.2814280925243044,0.7217566208514918
913,use of substance|elymoclavine,23.65673469387755,0.2814280925243044,0.7217566208514918
915,uninterpretable|elymoclavine,70.97020408163264,0.7605598390881663,0.24019443513241703
919,esp|elymoclavine,23.65673469387755,0.2814280925243044,0.7217566208514918
921,cognitive ability|elymoclavine,23.65673469387755,0.2814280925243044,0.7217566208514918
922,behavior|elymoclavine,23.65673469387755,0.2814280925243044,0.7217566208514918
924,emotion|sesquiterpene,59.141836734693875,0.6914180355346966,0.31763325511230306
925,global nervous system|sesquiterpene,59.141836734693875,0.6914180355346966,0.31763325511230306
927,motor|sesquiterpene,59.141836734693875,0.6914180355346966,0.31763325511230306
928,misclassified|sesquiterpene,59.141836734693875,0.6914180355346966,0.31763325511230306
931,cardiovascular|sesquiterpene,59.141836734693875,0.6914180355346966,0.31763325511230306
940,property of toxin|sesquiterpene,59.141836734693875,0.6914180355346966,0.31763325511230306
942,neurologic disorder|sesquiterpene,59.141836734693875,0.6914180355346966,0.31763325511230306
952,esp|sesquiterpene,59.141836734693875,0.6914180355346966,0.31763325511230306
953,infectious|sesquiterpene,59.141836734693875,0.6914180355346966,0.31763325511230306
954,cognitive ability|sesquiterpene,59.141836734693875,0.6914180355346966,0.31763325511230306
957,emotion|dalcipran,36.963647959183675,0.44217230975527994,0.5725779416694603
958,global nervous system|dalcipran,36.963647959183675,0.44217230975527994,0.5725779416694603
961,misclassified|dalcipran,36.963647959183675,0.44217230975527994,0.5725779416694603
962,gastrointestinal|dalcipran,36.963647959183675,0.44217230975527994,0.5725779416694603
964,cardiovascular|dalcipran,36.963647959183675,0.44217230975527994,0.5725779416694603
965,genitourinary|dalcipran,36.963647959183675,0.44217230975527994,0.5725779416694603
968,chemical process|dalcipran,36.963647959183675,0.44217230975527994,0.5725779416694603
973,property of toxin|dalcipran,36.963647959183675,0.44217230975527994,0.5725779416694603
975,neurologic disorder|dalcipran,36.963647959183675,0.44217230975527994,0.5725779416694603
978,sense of self|dalcipran,36.963647959183675,0.44217230975527994,0.5725779416694603
979,use of substance|dalcipran,36.963647959183675,0.44217230975527994,0.5725779416694603
980,sexual activity|dalcipran,36.963647959183675,0.44217230975527994,0.5725779416694603
981,uninterpretable|dalcipran,36.963647959183675,0.44217230975527994,0.5725779416694603
982,respiratory|dalcipran,36.963647959183675,0.44217230975527994,0.5725779416694603
986,infectious|dalcipran,36.963647959183675,0.44217230975527994,0.5725779416694603
987,cognitive ability|dalcipran,36.963647959183675,0.44217230975527994,0.5725779416694603
990,emotion|clozapine,98.56972789115646,0.858447871270533,0.16091183372443849
994,misclassified|clozapine,98.56972789115646,0.858447871270533,0.16091183372443849
1000,written media references|clozapine,98.56972789115646,0.858447871270533,0.16091183372443849
1006,property of toxin|clozapine,98.56972789115646,0.858447871270533,0.16091183372443849
1014,uninterpretable|clozapine,98.56972789115646,0.858447871270533,0.16091183372443849
1021,behavior|clozapine,98.56972789115646,0.858447871270533,0.16091183372443849
1023,emotion|methimazole,51.427684117125104,0.6024136775058666,0.3989272544418371
1024,global nervous system|methimazole,25.713842058562552,0.30062018102581295,0.7016426416359369
1027,misclassified|methimazole,25.713842058562552,0.30062018102581295,0.7016426416359369
1028,gastrointestinal|methimazole,25.713842058562552,0.30062018102581295,0.7016426416359369
1030,cardiovascular|methimazole,25.713842058562552,0.30062018102581295,0.7016426416359369
1034,chemical process|methimazole,25.713842058562552,0.30062018102581295,0.7016426416359369
1036,hematologic|methimazole,25.713842058562552,0.30062018102581295,0.7016426416359369
1037,musculoskeletal|methimazole,25.713842058562552,0.30062018102581295,0.7016426416359369
1040,somatic sensation|methimazole,25.713842058562552,0.30062018102581295,0.7016426416359369
1041,neurologic disorder|methimazole,51.427684117125104,0.6024136775058666,0.3989272544418371
1044,sense of self|methimazole,25.713842058562552,0.30062018102581295,0.7016426416359369
1045,use of substance|methimazole,25.713842058562552,0.30062018102581295,0.7016426416359369
1046,sexual activity|methimazole,25.713842058562552,0.30062018102581295,0.7016426416359369
1047,uninterpretable|methimazole,51.427684117125104,0.6024136775058666,0.3989272544418371
